Geo Point;Geo Shape;GID;DIAMETRE;MATERIAU;DATEPOSE;RADIER;ZSURF;EXPLOIT;NUMERO
47.5557529926, -0.6752975104;"{""coordinates"": [-0.6752975104, 47.5557529926], ""type"": ""Point""}";67806;1000;BETON;2020-11-01;64.9;66.5;ANGERS LOIRE METROPOLE;1777331
47.5546421251, -0.6777494796;"{""coordinates"": [-0.6777494796, 47.5546421251], ""type"": ""Point""}";67809;1000;BETON;2020-11-01;71.61;73.51;NON PRIS GESTION;1777336
47.5554681223, -0.677256513;"{""coordinates"": [-0.677256513, 47.5554681223], ""type"": ""Point""}";67814;1000;BETON;2020-11-01;67.16;69.57;NON PRIS GESTION;1777346
47.5563912827, -0.6762138532;"{""coordinates"": [-0.6762138532, 47.5563912827], ""type"": ""Point""}";67819;1000;BETON;2020-11-01;60.66;61.64;NON PRIS GESTION;1777356
47.5563866051, -0.6768594701;"{""coordinates"": [-0.6768594701, 47.5563866051], ""type"": ""Point""}";67820;1000;BETON;2020-11-01;60.38;62.98;NON PRIS GESTION;1777358
47.5570716218, -0.6770139495;"{""coordinates"": [-0.6770139495, 47.5570716218], ""type"": ""Point""}";67824;1000;BETON;2020-11-01;59.68;61.09;NON PRIS GESTION;1777366
47.5577914667, -0.6774408861;"{""coordinates"": [-0.6774408861, 47.5577914667], ""type"": ""Point""}";67831;1000;BETON;2020-11-01;59.13;61.75;ANGERS LOIRE METROPOLE;1777380
47.4878902934, -0.5721698004;"{""coordinates"": [-0.5721698004, 47.4878902934], ""type"": ""Point""}";49293;1000;BETON;2017-11-01;46.42;48.48;ANGERS LOIRE METROPOLE;852802
47.4881081818, -0.571564637;"{""coordinates"": [-0.571564637, 47.4881081818], ""type"": ""Point""}";49287;1000;BETON;2017-11-01;45.96;48.48;ANGERS LOIRE METROPOLE;852781
47.4828547091, -0.6900125874;"{""coordinates"": [-0.6900125874, 47.4828547091], ""type"": ""Point""}";69565;1000;BETON;2014-05-01;55.19;56.74;ANGERS LOIRE METROPOLE;1874564
47.4860689269, -0.5803406271;"{""coordinates"": [-0.5803406271, 47.4860689269], ""type"": ""Point""}";68441;1000;BETON;2021-01-01;47.79;48.95;NON PRIS GESTION;1866179
47.5598775302, -0.4206006052;"{""coordinates"": [-0.4206006052, 47.5598775302], ""type"": ""Point""}";66063;1000;BETON;1950-01-01;20.37;21.42;ANGERS LOIRE METROPOLE;1648265
47.4852541973, -0.5798389392;"{""coordinates"": [-0.5798389392, 47.4852541973], ""type"": ""Point""}";68453;1000;BETON;2021-01-01;47.74;48.72;NON PRIS GESTION;1866202
47.4846645095, -0.5801758711;"{""coordinates"": [-0.5801758711, 47.4846645095], ""type"": ""Point""}";68455;1000;BETON;2021-01-01;47.56;48.82;NON PRIS GESTION;1866206
47.4845006572, -0.5803725654;"{""coordinates"": [-0.5803725654, 47.4845006572], ""type"": ""Point""}";68456;1000;BETON;2021-01-01;47.74;48.58;NON PRIS GESTION;1866209
47.4845944338, -0.5794039069;"{""coordinates"": [-0.5794039069, 47.4845944338], ""type"": ""Point""}";68461;1000;BETON;2021-01-01;47.37;48.85;NON PRIS GESTION;1866217
47.4850234624, -0.5781726606;"{""coordinates"": [-0.5781726606, 47.4850234624], ""type"": ""Point""}";68467;1000;BETON;2021-01-01;46.62;48.05;NON PRIS GESTION;1866230
47.4477891624, -0.4745881637;"{""coordinates"": [-0.4745881637, 47.4477891624], ""type"": ""Point""}";60142;1000;BETON;1990-01-01;19.92;20.63;ANGERS LOIRE METROPOLE;1350761
47.4475370753, -0.4745516282;"{""coordinates"": [-0.4745516282, 47.4475370753], ""type"": ""Point""}";60143;1000;BETON;1990-01-01;18.8;20.5;ANGERS LOIRE METROPOLE;1350763
47.514133063, -0.5911055571;"{""coordinates"": [-0.5911055571, 47.514133063], ""type"": ""Point""}";67962;1000;BETON;2015-12-01;48.3;50.17;ANGERS LOIRE METROPOLE;1862660
47.5809622244, -0.5513378225;"{""coordinates"": [-0.5513378225, 47.5809622244], ""type"": ""Point""}";72206;1000;BETON;2023-09-01;51.9;55.43;NON PRIS GESTION;1908179
47.5805788033, -0.5533772329;"{""coordinates"": [-0.5533772329, 47.5805788033], ""type"": ""Point""}";72214;1000;BETON;2023-09-01;51.28;53.24;ANGERS LOIRE METROPOLE;1908205
47.4824790924, -0.6336651659;"{""coordinates"": [-0.6336651659, 47.4824790924], ""type"": ""Point""}";70102;1000;BETON;2020-02-01;49.71;51.25;ANGERS LOIRE METROPOLE;1879887
47.4459686325, -0.4901389017;"{""coordinates"": [-0.4901389017, 47.4459686325], ""type"": ""Point""}";61762;1000;BETON;2017-12-01;19.52;20.46;NON PRIS GESTION;1603052
47.4464764704, -0.4907277497;"{""coordinates"": [-0.4907277497, 47.4464764704], ""type"": ""Point""}";61764;1000;BETON;2017-12-01;19.15;20.5;NON PRIS GESTION;1603056
47.4467211624, -0.4904490391;"{""coordinates"": [-0.4904490391, 47.4467211624], ""type"": ""Point""}";61768;1000;BETON;2017-12-01;18.75;20.27;NON PRIS GESTION;1603065
47.4763184607, -0.5477002778;"{""coordinates"": [-0.5477002778, 47.4763184607], ""type"": ""Point""}";62509;1000;BETON;2019-04-01;18.54;20.18;ANGERS LOIRE METROPOLE;1617163
47.4771904129, -0.5468387141;"{""coordinates"": [-0.5468387141, 47.4771904129], ""type"": ""Point""}";62514;1000;BETON;2019-04-01;18.13;20.14;ANGERS LOIRE METROPOLE;1617173
47.4777764535, -0.5462858008;"{""coordinates"": [-0.5462858008, 47.4777764535], ""type"": ""Point""}";62521;1000;BETON;2019-04-01;18.14;20.07;ANGERS LOIRE METROPOLE;1617177
47.5323088295, -0.5691361172;"{""coordinates"": [-0.5691361172, 47.5323088295], ""type"": ""Point""}";60926;1000;BETON;2018-05-01;26.14;28.95;ANGERS LOIRE METROPOLE;1470751
47.3994306839, -0.5222220735;"{""coordinates"": [-0.5222220735, 47.3994306839], ""type"": ""Point""}";67034;1000;BETON;2019-09-01;28.13;29.3;NON PRIS GESTION;1769860
47.5216603735, -0.6630754298;"{""coordinates"": [-0.6630754298, 47.5216603735], ""type"": ""Point""}";66568;1000;BETON;2021-06-01;44.1;47.12;NON PRIS GESTION;1651571
47.3994398721, -0.5223987947;"{""coordinates"": [-0.5223987947, 47.3994398721], ""type"": ""Point""}";67035;1000;BETON;2019-09-01;28.23;29.46;NON PRIS GESTION;1769863
47.5308643473, -0.622384752;"{""coordinates"": [-0.622384752, 47.5308643473], ""type"": ""Point""}";73160;1000;BETON;2025-01-01;61.4;62.61;ANGERS LOIRE METROPOLE;1919007
47.4671717506, -0.5012097546;"{""coordinates"": [-0.5012097546, 47.4671717506], ""type"": ""Point""}";72703;1000;BETON;2024-10-01;40.39;42.1;ANGERS LOIRE METROPOLE;1915242
47.4669071171, -0.4996509738;"{""coordinates"": [-0.4996509738, 47.4669071171], ""type"": ""Point""}";72705;1000;BETON;2024-10-01;39.12;40.85;ANGERS LOIRE METROPOLE;1915246
47.4668859073, -0.499227862;"{""coordinates"": [-0.499227862, 47.4668859073], ""type"": ""Point""}";72706;1000;BETON;2024-10-01;38.85;40.69;ANGERS LOIRE METROPOLE;1915248
47.4617909596, -0.3876244559;"{""coordinates"": [-0.3876244559, 47.4617909596], ""type"": ""Point""}";62607;1000;BETON;2019-07-01;22.34;23.64;ANGERS LOIRE METROPOLE;1617472
47.4720766188, -0.5453553469;"{""coordinates"": [-0.5453553469, 47.4720766188], ""type"": ""Point""}";50461;1000;BETON;2018-02-01;37.4;38.73;ANGERS LOIRE METROPOLE;919558
47.5670111573, -0.5956843882;"{""coordinates"": [-0.5956843882, 47.5670111573], ""type"": ""Point""}";63882;600;PEHD;;42.32;43.5;;1625289
47.4259627307, -0.5518514667;"{""coordinates"": [-0.5518514667, 47.4259627307], ""type"": ""Point""}";64846;1000;BETON;2020-05-01;20.61;22.4;ANGERS LOIRE METROPOLE;1638045
47.4205555728, -0.6105259546;"{""coordinates"": [-0.6105259546, 47.4205555728], ""type"": ""Point""}";50401;1000;BETON;2017-09-01;18.4;19.45;ANGERS LOIRE METROPOLE;918839
47.4196020956, -0.6112961994;"{""coordinates"": [-0.6112961994, 47.4196020956], ""type"": ""Point""}";50403;1000;BETON;2017-09-01;18.14;19.76;ANGERS LOIRE METROPOLE;918843
47.4198568382, -0.6110804081;"{""coordinates"": [-0.6110804081, 47.4198568382], ""type"": ""Point""}";50421;1000;BETON;2017-09-01;18.17;19.58;ANGERS LOIRE METROPOLE;918818
47.416657135, -0.6149612335;"{""coordinates"": [-0.6149612335, 47.416657135], ""type"": ""Point""}";50424;1000;BETON;2017-09-01;17.46;19.54;ANGERS LOIRE METROPOLE;918863
47.4158270334, -0.6153450678;"{""coordinates"": [-0.6153450678, 47.4158270334], ""type"": ""Point""}";50426;1000;BETON;2017-09-01;17.23;19.7;ANGERS LOIRE METROPOLE;918867
47.4166102493, -0.6148367882;"{""coordinates"": [-0.6148367882, 47.4166102493], ""type"": ""Point""}";50427;1000;BETON;2017-09-01;17.39;19.69;ANGERS LOIRE METROPOLE;918801
47.5064743619, -0.5827228071;"{""coordinates"": [-0.5827228071, 47.5064743619], ""type"": ""Point""}";52867;1000;BETON;2017-05-01;52.34;55.15;ANGERS LOIRE METROPOLE;938048
47.5062008652, -0.5826950328;"{""coordinates"": [-0.5826950328, 47.5062008652], ""type"": ""Point""}";52863;1000;BETON;2017-05-01;52.51;55.02;ANGERS LOIRE METROPOLE;938039
47.5066606469, -0.5829206339;"{""coordinates"": [-0.5829206339, 47.5066606469], ""type"": ""Point""}";52864;1000;BETON;2017-05-01;52.2;54.99;ANGERS LOIRE METROPOLE;938021
47.501756329, -0.5874090481;"{""coordinates"": [-0.5874090481, 47.501756329], ""type"": ""Point""}";52882;1000;BETON;2017-01-01;47.2;49.14;ANGERS LOIRE METROPOLE;938199
47.4767207776, -0.3468898056;"{""coordinates"": [-0.3468898056, 47.4767207776], ""type"": ""Point""}";72418;1000;BETON;2006-01-01;31.89;34.4;ANGERS LOIRE METROPOLE;1912129
47.4759003049, -0.3479279015;"{""coordinates"": [-0.3479279015, 47.4759003049], ""type"": ""Point""}";72422;1000;BETON;2006-01-01;33.26;36.28;ANGERS LOIRE METROPOLE;1912141
47.4759549913, -0.3495937846;"{""coordinates"": [-0.3495937846, 47.4759549913], ""type"": ""Point""}";72427;1000;BETON;2006-01-01;30.53;32.79;ANGERS LOIRE METROPOLE;1912164
47.4765713898, -0.3501508463;"{""coordinates"": [-0.3501508463, 47.4765713898], ""type"": ""Point""}";72429;1000;BETON;2006-01-01;27.13;28.68;ANGERS LOIRE METROPOLE;1912167
47.4765092912, -0.3514190973;"{""coordinates"": [-0.3514190973, 47.4765092912], ""type"": ""Point""}";72431;1000;BETON;2006-01-01;25.48;26.96;ANGERS LOIRE METROPOLE;1912177
47.5023946368, -0.5878585512;"{""coordinates"": [-0.5878585512, 47.5023946368], ""type"": ""Point""}";52924;1000;BETON;;46.36;48.41;ANGERS LOIRE METROPOLE;938247
47.5026929679, -0.5875534437;"{""coordinates"": [-0.5875534437, 47.5026929679], ""type"": ""Point""}";52942;1000;BETON;2016-01-01;46.23;47.7;ANGERS LOIRE METROPOLE;938260
47.4935231429, -0.5083288081;"{""coordinates"": [-0.5083288081, 47.4935231429], ""type"": ""Point""}";52981;1000;BETON;2014-01-01;42.76;46.5;NON PRIS GESTION;938319
47.4933748063, -0.5035601153;"{""coordinates"": [-0.5035601153, 47.4933748063], ""type"": ""Point""}";53002;1000;BETON;2014-01-01;38.88;42.27;NON PRIS GESTION;938339
47.4958921634, -0.5058073754;"{""coordinates"": [-0.5058073754, 47.4958921634], ""type"": ""Point""}";53063;1000;BETON;2014-01-01;47.34;49.12;NON PRIS GESTION;938419
47.4779373582, -0.6008398198;"{""coordinates"": [-0.6008398198, 47.4779373582], ""type"": ""Point""}";60583;1000;BETON;2018-07-01;41.9;45.02;ANGERS LOIRE METROPOLE;1371123
47.4956849177, -0.5054535756;"{""coordinates"": [-0.5054535756, 47.4956849177], ""type"": ""Point""}";53103;1000;BETON;2014-01-01;45.35;48.73;NON PRIS GESTION;938462
47.4777832443, -0.6011359041;"{""coordinates"": [-0.6011359041, 47.4777832443], ""type"": ""Point""}";60586;1000;BETON;2018-07-01;42;44.41;ANGERS LOIRE METROPOLE;1371125
47.4779098626, -0.6008610645;"{""coordinates"": [-0.6008610645, 47.4779098626], ""type"": ""Point""}";60587;1000;BETON;2018-07-01;41.95;45.05;ANGERS LOIRE METROPOLE;1371126
47.4192195766, -0.5261945609;"{""coordinates"": [-0.5261945609, 47.4192195766], ""type"": ""Point""}";69341;1000;BETON;2023-02-01;18.58;20.75;ANGERS LOIRE METROPOLE;1872782
47.4810783202, -0.5277719475;"{""coordinates"": [-0.5277719475, 47.4810783202], ""type"": ""Point""}";63202;1000;BETON;2019-09-01;43.45;45.05;ANGERS LOIRE METROPOLE;1621141
47.4755373809, -0.5495920951;"{""coordinates"": [-0.5495920951, 47.4755373809], ""type"": ""Point""}";52561;600;PEHD;2018-01-01;19.01;20.64;ANGERS LOIRE METROPOLE;925458
47.490783901, -0.5067780988;"{""coordinates"": [-0.5067780988, 47.490783901], ""type"": ""Point""}";53201;1000;BETON;2016-06-01;41.28;42.92;ANGERS LOIRE METROPOLE;938778
47.4925138194, -0.5065672222;"{""coordinates"": [-0.5065672222, 47.4925138194], ""type"": ""Point""}";53221;1000;BETON;2016-06-01;43.25;44.77;NON PRIS GESTION;938798
47.4916611304, -0.5057345329;"{""coordinates"": [-0.5057345329, 47.4916611304], ""type"": ""Point""}";53222;1000;BETON;2016-06-01;40.7;42.6;NON PRIS GESTION;938799
47.491478365, -0.5070510245;"{""coordinates"": [-0.5070510245, 47.491478365], ""type"": ""Point""}";53261;1000;BETON;2016-06-01;41.29;43.34;NON PRIS GESTION;938839
47.4920067419, -0.5063619435;"{""coordinates"": [-0.5063619435, 47.4920067419], ""type"": ""Point""}";53262;1000;BETON;2016-06-01;41.38;43.58;NON PRIS GESTION;938841
47.5270092763, -0.470397544;"{""coordinates"": [-0.470397544, 47.5270092763], ""type"": ""Point""}";65551;1000;BETON;2019-11-01;38.15;39.55;NON PRIS GESTION;1642632
47.4323907295, -0.5350865837;"{""coordinates"": [-0.5350865837, 47.4323907295], ""type"": ""Point""}";69898;315160;BETON;2023-02-01;20.2;20.95;ANGERS LOIRE METROPOLE;1878150
47.4322780004, -0.5337373767;"{""coordinates"": [-0.5337373767, 47.4322780004], ""type"": ""Point""}";69900;1000;BETON;2023-02-01;19.79;21.11;ANGERS LOIRE METROPOLE;1878156
47.4326644904, -0.5327366644;"{""coordinates"": [-0.5327366644, 47.4326644904], ""type"": ""Point""}";69903;600;PEHD;2023-02-01;19.83;20.95;ANGERS LOIRE METROPOLE;1878170
47.4770320846, -0.5457316517;"{""coordinates"": [-0.5457316517, 47.4770320846], ""type"": ""Point""}";66221;1000;BETON;2021-09-01;19.56;21.94;ANGERS LOIRE METROPOLE;1649538
47.4766880538, -0.5462911708;"{""coordinates"": [-0.5462911708, 47.4766880538], ""type"": ""Point""}";66223;1000;BETON;2021-09-01;19.56;21.53;ANGERS LOIRE METROPOLE;1649544
